X,Date,Time,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner,P1_WinRate,P2_WinRate,P1_Elo,P2_Elo,Elo_Diff,P1_Streak,P2_Streak,Series_Type
18155,8/30/2022,12:00:00,Lukes T.,Konkulovskyi R.,3,1,11,9,13,11,10,12,11.0,7.0,,,1,0.469,0.5714,1106.4,1162.4,-56.0,1,1,Secure
18156,8/30/2022,12:05:00,Malecek O.,Rak S.,0,3,9,11,6,11,9,11,,,,,0,0.7151,0.8138,1373.6,1745.9,-372.3000000000002,3,1,Sweep
18157,8/30/2022,12:10:00,Zhurba A.,Slozka V.,3,2,11,8,14,12,8,11,8.0,11.0,12.0,10.0,1,0.8919,0.832,1724.2,1690.7,33.5,6,1,Secure
18158,8/30/2022,12:15:00,Tveritinov R.,Horak D.,1,3,9,11,15,13,9,11,10.0,12.0,,,0,0.5965,0.5682,1220.2,1133.6,86.60000000000014,0,0,Secure
18159,8/30/2022,12:15:00,Yaremenko R.,Babenko P.,2,3,10,12,8,11,13,11,12.0,10.0,9.0,11.0,0,0.6322,0.6337,1361.8,1326.7,35.09999999999991,0,4,Secure
18160,8/30/2022,12:20:00,Dubrovin V.,Hovorunets S.,3,1,11,13,11,8,12,10,11.0,7.0,,,1,0.5704,0.7143,1171.1,1336.9,-165.80000000000018,0,0,Secure
18163,8/30/2022,12:40:00,Yaremenko R.,Fylypiv R.,3,0,11,5,11,5,11,8,,,,,1,0.6296,0.4792,1348.6,996.8,351.79999999999995,0,1,Sweep
18162,8/30/2022,12:40:00,Tveritinov R.,Tkachov S.,3,2,11,13,12,10,6,11,12.0,10.0,11.0,7.0,1,0.593,0.4348,1205.3,875.8,329.5,0,0,Secure
18161,8/30/2022,12:40:00,Janco D.,Dubrovin V.,1,3,5,11,8,11,14,12,7.0,11.0,,,0,0.1111,0.5735,881.1,1188.4,-307.30000000000007,0,1,Secure
18164,8/30/2022,12:45:00,Bindas O.,Baday M.,2,3,9,11,11,5,11,8,11.0,13.0,12.0,14.0,0,0.8077,0.9167,1697.1,1762.4,-65.30000000000018,2,0,Recovery
18165,8/30/2022,12:50:00,Konkulovskyi R.,Danyliuk N.,0,3,5,11,6,11,7,11,,,,,0,0.5679,0.7747,1148.5,1699.6,-551.0999999999999,0,24,Sweep
18166,8/30/2022,12:50:00,Lukes T.,Slozka V.,0,3,7,11,9,11,5,11,,,,,0,0.4726,0.8297,1120.3,1679.9,-559.6000000000001,2,0,Sweep
18167,8/30/2022,12:55:00,Ni I.,Skrypnyk O.,3,1,13,11,11,9,8,11,11.0,7.0,,,1,0.6047,0.502,1071.2,1199.5,-128.29999999999995,0,2,Secure
18168,8/30/2022,13:05:00,Brandtl A.,Zhurba A.,0,3,8,11,4,11,7,11,,,,,0,0.3333,0.8923,916.1,1735.0,-818.9,0,7,Sweep
18169,8/30/2022,13:05:00,Verbianyi V.,Yaremenko R.,3,1,11,5,12,14,11,6,11.0,7.0,,,1,0.7862,0.6311,1557.6,1351.4,206.19999999999982,3,1,Secure
18170,8/30/2022,13:10:00,Boklah R.,Sokoltsov Y.,2,3,11,8,7,11,12,14,11.0,7.0,7.0,11.0,0,0.2075,0.531,840.0,1092.0,-252.0,0,0,Secure
18171,8/30/2022,13:15:00,Brozek M.,Konkulovskyi R.,3,0,12,10,11,7,11,9,,,,,1,0.75,0.5644,1498.5,1147.6,350.9000000000001,1,0,Sweep
18172,8/30/2022,13:15:00,Malecek O.,Osadchiy O.,3,1,4,11,11,2,11,6,11.0,4.0,,,1,0.711,0.1389,1371.0,854.3,516.7,0,0,Secure
18173,8/30/2022,13:20:00,Danyliuk N.,Hryshchenko O.,3,0,11,8,11,7,11,5,,,,,1,0.7752,0.6246,1700.6,1317.3,383.29999999999995,25,0,Sweep
18174,8/30/2022,13:25:00,Burenok D.,Kistechko M.,3,1,12,10,11,6,6,11,11.0,9.0,,,1,0.4051,0.3425,968.2,851.7,116.5,0,0,Secure
18175,8/30/2022,13:25:00,Sedin V.,Dubrovin V.,2,3,11,9,9,11,9,11,11.0,7.0,11.0,13.0,0,0.4661,0.5766,1086.3,1191.9,-105.60000000000014,0,2,Secure
18176,8/30/2022,13:25:00,Bindas O.,Hovorunets S.,3,1,13,11,11,7,7,11,11.0,8.0,,,1,0.8056,0.7121,1687.3,1319.6,367.70000000000005,0,0,Secure
18177,8/30/2022,13:30:00,Fedoryshyn I.,Chulanov O.,3,0,11,5,11,8,15,13,,,,,1,0.8031,0.1556,1547.6,831.2,716.3999999999999,6,0,Sweep
18178,8/30/2022,13:35:00,Mykhailovsky K.,Pakhomovskyi V.,3,0,11,3,11,7,11,8,,,,,1,0.6708,0.3333,1370.7,985.4,385.30000000000007,5,0,Sweep
18179,8/30/2022,13:35:00,Rak S.,Sokolov S.,3,2,11,8,11,8,10,12,8.0,11.0,15.0,13.0,1,0.8143,0.831,1748.4,1741.0,7.400000000000091,2,1,Secure
18180,8/30/2022,13:35:00,Kyilo V.,Skrypnyk O.,0,3,6,11,6,11,7,11,,,,,0,0.4091,0.5,1006.7,1183.3,-176.5999999999999,0,0,Sweep
18181,8/30/2022,13:40:00,Titov A.,Zhurba A.,0,3,7,11,5,11,6,11,,,,,0,0.6154,0.8926,1161.0,1735.3,-574.3,0,8,Sweep
18182,8/30/2022,13:45:00,Hala P.,Lukes T.,0,3,4,11,7,11,10,12,,,,,0,0.4634,0.4694,987.2,1119.4,-132.20000000000005,1,0,Sweep
18183,8/30/2022,13:50:00,Melnik V.,Brozek M.,3,0,12,10,11,6,12,10,,,,,1,0.8442,0.7512,1725.3,1501.3,224.0,10,2,Sweep
18184,8/30/2022,13:50:00,Konkulovskyi R.,Tuma L.,3,2,11,6,9,11,7,11,11.0,9.0,11.0,6.0,1,0.561,0.3,1144.7,981.3,163.4000000000001,0,0,Recovery
18185,8/30/2022,13:55:00,Zaitsev O.,Sokolov S.,0,3,6,11,8,11,5,11,,,,,0,0.4182,0.829,961.0,1729.3,-768.3,0,0,Sweep
18187,8/30/2022,14:15:00,Stanciu D.,Babenko P.,2,3,12,10,7,11,12,10,12.0,14.0,9.0,11.0,0,0.475,0.635,1003.1,1340.0,-336.9,0,5,Secure
18186,8/30/2022,14:15:00,Zaporozhets R.,Dubrovin V.,3,1,9,11,13,11,11,9,11.0,5.0,,,1,0.4621,0.5797,1151.3,1200.4,-49.100000000000136,0,3,Secure
18188,8/30/2022,14:20:00,Bindas O.,Baday M.,2,3,11,9,11,8,3,11,9.0,11.0,9.0,11.0,0,0.8061,0.9169,1689.9,1772.2,-82.29999999999995,1,1,Comeback
18189,8/30/2022,14:25:00,Pakhomovskyi V.,Lukes T.,2,3,8,11,6,11,15,13,15.0,13.0,10.0,12.0,0,0.2857,0.473,983.1,1127.0,-143.89999999999998,0,1,Secure
18190,8/30/2022,14:30:00,Arzanov D.,Khorolskyi V.,3,2,6,11,11,7,15,17,11.0,5.0,11.0,9.0,1,0.4861,0.25,1034.5,887.5,147.0,0,0,Secure
18191,8/30/2022,14:40:00,Lyevshyn V.,Skrypnyk O.,3,0,11,8,11,6,11,8,,,,,1,0.8668,0.502,1879.9,1189.7,690.2,59,1,Sweep
18192,8/30/2022,14:45:00,Rak S.,Masko Y.,3,0,11,8,11,4,11,7,,,,,1,0.8147,0.3898,1760.2,909.7,850.5,3,0,Sweep
18193,8/30/2022,14:45:00,Fedoryshyn I.,Yaremenko R.,2,3,11,6,7,11,15,13,8.0,11.0,6.0,11.0,0,0.8036,0.6286,1548.0,1345.8,202.20000000000005,7,0,Secure
18194,8/30/2022,15:05:00,Verbianyi V.,Kim D.,3,1,11,7,11,8,4,11,11.0,7.0,,,1,0.787,0.4245,1563.2,1062.4,500.79999999999995,4,0,Secure
18195,8/30/2022,15:20:00,Yaremenko R.,Tkachov S.,3,1,11,9,7,11,11,7,11.0,6.0,,,1,0.6301,0.4329,1364.1,872.7,491.39999999999986,1,0,Secure
18196,8/30/2022,15:20:00,Remunda S.,Lyevshyn V.,0,3,8,11,9,11,7,11,,,,,0,0.2667,0.8671,899.8,1880.4,-980.6000000000001,0,60,Sweep
18197,8/30/2022,15:25:00,Hovorunets S.,Ivanco F.,3,1,11,9,8,11,11,8,13.0,11.0,,,1,0.71,0.4118,1317.0,1005.5,311.5,0,1,Secure
18198,8/30/2022,15:25:00,Mrykh M.,Baday M.,0,3,6,11,10,12,9,11,,,,,0,0.4773,0.9171,1025.2,1781.4,-756.2,0,2,Sweep
18199,8/30/2022,15:30:00,Sokolov S.,Hainiuk V.,3,0,12,10,11,4,11,6,,,,,1,0.8294,0.3701,1729.6,914.3,815.3,1,0,Sweep
18200,8/30/2022,15:50:00,Stracar P.,Verbianyi V.,0,3,7,11,9,11,5,11,,,,,0,0.3125,0.7878,913.4,1564.5,-651.1,0,5,Sweep
18201,8/30/2022,16:10:00,Skrypnyk O.,Baday M.,0,3,7,11,10,12,7,11,,,,,0,0.5,0.9174,1189.2,1781.7,-592.5,0,3,Sweep
18202,8/30/2022,16:10:00,Sokolov S.,Konkulovskyi R.,3,0,11,8,11,4,11,7,,,,,1,0.8298,0.5636,1729.8,1151.5,578.3,2,1,Sweep
18204,8/30/2022,16:20:00,Danyliuk N.,Maliuk S.,3,0,11,7,11,8,13,11,,,,,1,0.7757,0.4444,1703.0,978.9,724.1,26,1,Sweep
18203,8/30/2022,16:20:00,Melnik V.,Torba R.,3,1,8,11,11,9,17,15,11.0,5.0,,,1,0.8446,0.8257,1730.4,1659.2,71.20000000000005,11,0,Secure
18205,8/30/2022,16:30:00,Fedoryshyn I.,Masko Y.,3,1,11,8,11,4,7,11,11.0,9.0,,,1,0.8015,0.3876,1529.7,909.5,620.2,0,0,Secure
18206,8/30/2022,16:35:00,Hovorunets S.,Baday M.,0,3,9,11,8,11,9,11,,,,,0,0.7108,0.9176,1320.4,1782.4,-462.0,1,4,Sweep
18207,8/30/2022,16:35:00,Pupik M.,Rak S.,0,3,8,11,8,11,9,11,,,,,0,0.4857,0.8152,1039.6,1760.3,-720.7,0,4,Sweep
18208,8/30/2022,16:40:00,Sedin V.,Brozek M.,1,3,5,11,11,8,3,11,8.0,11.0,,,0,0.464,0.7475,1077.8,1496.1,-418.29999999999995,0,0,Secure
18209,8/30/2022,16:40:00,Hryshchenko O.,Skrypnyk O.,3,1,13,11,11,7,9,11,11.0,7.0,,,1,0.6229,0.498,1314.9,1188.5,126.40000000000009,0,0,Secure
18210,8/30/2022,16:45:00,Dyrl V.,Sokolov S.,0,3,7,11,7,11,9,11,,,,,0,0.5714,0.8302,1039.0,1730.6,-691.5999999999999,0,3,Sweep
18211,8/30/2022,16:45:00,Volynets O.,Herink J.,3,2,12,10,7,11,6,11,11.0,6.0,12.0,10.0,1,0.45,0.5581,1007.6,1052.5,-44.89999999999998,0,0,Recovery
18212,8/30/2022,16:45:00,Zaporozhets R.,Konkulovskyi R.,3,2,4,11,15,13,12,10,9.0,11.0,11.0,5.0,1,0.4658,0.5602,1165.0,1150.6,14.400000000000091,1,0,Secure
18213,8/30/2022,16:50:00,Lyevshyn V.,Sokoltsov Y.,3,0,11,8,11,7,11,7,,,,,1,0.8674,0.5351,1880.5,1096.5,784.0,61,1,Sweep
18214,8/30/2022,17:05:00,Dubrovin V.,Mrykh M.,3,0,12,10,11,8,11,8,,,,,1,0.5755,0.4719,1186.7,1024.9,161.79999999999995,0,0,Sweep
18216,8/30/2022,17:10:00,Horak D.,Homylko A.,3,1,13,11,11,9,12,14,11.0,8.0,,,1,0.573,0.3415,1148.5,850.5,298.0,1,0,Secure
18215,8/30/2022,17:10:00,Titov A.,Baday M.,1,3,11,13,4,11,11,7,9.0,11.0,,,0,0.6087,0.9178,1160.1,1784.0,-623.9000000000001,0,5,Secure
18217,8/30/2022,17:20:00,Ni I.,Martinka S.,1,3,5,11,11,9,8,11,4.0,11.0,,,0,0.6136,0.4595,1087.4,1045.6,41.80000000000018,1,0,Secure
18218,8/30/2022,17:20:00,Torba R.,Burenok D.,3,0,11,5,11,9,11,5,,,,,1,0.8237,0.4125,1649.7,976.3,673.4000000000001,0,1,Sweep
18219,8/30/2022,17:20:00,Kalianov V.,Lyevshyn V.,0,3,8,11,7,11,6,11,,,,,0,0.5,0.8676,1012.9,1880.7,-867.8000000000001,1,62,Sweep
18220,8/30/2022,17:25:00,Karchevsky T.,Konkulovskyi R.,2,3,11,8,11,9,6,11,7.0,11.0,9.0,11.0,0,0.6429,0.5569,1072.4,1139.1,-66.69999999999982,0,0,Comeback
18221,8/30/2022,17:25:00,Zhurba A.,Potapov M.,3,0,11,9,11,8,11,7,,,,,1,0.893,0.5613,1736.1,1214.8,521.3,9,0,Sweep
18222,8/30/2022,17:30:00,Danyliuk N.,Ryndia V.,3,0,11,7,11,9,11,7,,,,,1,0.7762,0.5059,1703.3,1083.8,619.5,27,1,Sweep
18223,8/30/2022,17:35:00,Hryshchenko O.,Kistechko M.,3,0,11,8,11,8,12,10,,,,,1,0.6239,0.3401,1322.7,843.6,479.1,1,0,Sweep
18224,8/30/2022,17:35:00,Boklah R.,Kyilo V.,1,3,11,5,9,11,7,11,6.0,11.0,,,0,0.2037,0.4068,835.4,1000.3,-164.89999999999998,0,0,Secure
18225,8/30/2022,17:40:00,Rak S.,Janco D.,3,0,11,6,11,4,12,10,,,,,1,0.8156,0.1053,1760.7,877.6,883.1,5,0,Sweep
18226,8/30/2022,17:40:00,Yaremenko R.,Tveritinov R.,3,0,11,9,12,10,11,7,,,,,1,0.6316,0.5954,1365.4,1208.4,157.0,2,1,Sweep
18227,8/30/2022,17:45:00,Skrypnyk O.,Peretiatko A.,3,0,11,9,14,12,13,11,,,,,1,0.4961,0.4591,1180.6,1014.5,166.0999999999999,0,0,Sweep
18228,8/30/2022,17:50:00,Zhurba A.,Tsolik P.,3,0,11,9,11,9,11,9,,,,,1,0.8933,0.3818,1737.2,961.3,775.9000000000001,10,0,Sweep
18229,8/30/2022,17:55:00,Lyevshyn V.,Melnik V.,2,3,11,13,11,7,8,11,11.0,9.0,8.0,11.0,0,0.8679,0.8451,1880.9,1740.0,140.9000000000001,63,12,Neck & Neck
18230,8/30/2022,18:05:00,Onykyienko V.,Gatsenko I.,2,3,9,11,9,11,11,7,11.0,9.0,9.0,11.0,0,0.2937,0.6,865.3,1011.2,-145.9000000000001,0,1,Secure
18231,8/30/2022,18:05:00,Baday M.,Potapov M.,3,0,11,7,11,8,14,12,,,,,1,0.918,0.5577,1784.7,1213.6,571.1000000000001,6,0,Sweep
18232,8/30/2022,18:05:00,Kyilo V.,Verbianyi V.,0,3,9,11,7,11,9,11,,,,,0,0.4101,0.7885,1007.0,1565.1,-558.0999999999999,1,6,Sweep
18233,8/30/2022,18:10:00,Zaporozhets R.,Sedin V.,3,0,14,12,15,13,11,8,,,,,1,0.4694,0.4619,1176.5,1075.8,100.70000000000005,2,0,Sweep
18234,8/30/2022,18:15:00,Volynets O.,Khoroshun O.,2,3,9,11,11,5,11,9,8.0,11.0,10.0,12.0,0,0.459,0.4894,1021.2,1052.1,-30.899999999999864,1,1,Recovery
18235,8/30/2022,18:20:00,Tveritinov R.,Bindas O.,0,3,8,11,6,11,7,11,,,,,0,0.592,0.8041,1201.5,1680.7,-479.20000000000005,0,0,Sweep
18236,8/30/2022,18:20:00,Lyevshyn V.,Danyliuk N.,3,1,11,7,11,9,14,16,12.0,10.0,,,1,0.8661,0.7766,1864.3,1704.0,160.29999999999995,0,28,Secure
18237,8/30/2022,18:30:00,Maliuk S.,Tsolik P.,2,3,8,11,9,11,12,10,11.0,6.0,12.0,14.0,0,0.4348,0.3784,978.5,961.0,17.5,0,0,Secure
18238,8/30/2022,18:35:00,Ryndia V.,Yaremenko R.,1,3,11,13,9,11,12,10,10.0,12.0,,,0,0.5,0.6331,1083.2,1372.4,-289.20000000000005,0,3,Secure
18239,8/30/2022,18:40:00,Kravets Y.,Hovorunets S.,0,3,7,11,5,11,9,11,,,,,0,0.3059,0.7087,880.3,1318.9,-438.60000000000014,0,0,Sweep
18240,8/30/2022,18:50:00,Lukes T.,Brozek M.,3,2,11,6,6,11,11,13,11.0,9.0,11.0,4.0,1,0.4765,0.7488,1134.3,1498.1,-363.79999999999995,2,1,Recovery
18241,8/30/2022,18:50:00,Zhurba A.,Remunda S.,3,0,11,8,11,4,11,9,,,,,1,0.8937,0.2581,1737.5,899.7,837.8,11,0,Sweep
18242,8/30/2022,18:55:00,Havazik O.,Slozka V.,0,3,8,11,7,11,9,11,,,,,0,0.8,0.8302,1026.8,1680.8,-654.0,3,1,Sweep
18243,8/30/2022,19:00:00,Blazek J.,Horak D.,1,3,14,12,9,11,7,11,11.0,13.0,,,0,0.3704,0.5778,946.5,1152.2,-205.70000000000005,0,2,Secure
18244,8/30/2022,19:00:00,Khorolskyi V.,Ryndia V.,0,3,13,15,4,11,11,13,,,,,0,0.2432,0.4943,880.3,1079.4,-199.10000000000014,0,0,Sweep
18245,8/30/2022,19:00:00,Pupik M.,Lyevshyn V.,0,3,6,11,9,11,6,11,,,,,0,0.4722,0.8664,1039.3,1871.1,-831.8,0,1,Sweep
18246,8/30/2022,19:05:00,Bindas O.,Dyrl V.,3,0,11,9,13,11,11,5,,,,,1,0.8046,0.5556,1682.1,1038.5,643.5999999999999,1,0,Sweep
18249,8/30/2022,19:10:00,Zhurba A.,Mykhailovsky K.,3,1,6,11,12,10,11,6,11.0,9.0,,,1,0.894,0.6728,1737.7,1373.0,364.70000000000005,12,6,Secure
18248,8/30/2022,19:10:00,Levyn S.,Danyliuk N.,0,3,8,11,9,11,11,13,,,,,0,0.3059,0.775,844.7,1697.2,-852.5,1,0,Sweep
18247,8/30/2022,19:10:00,Stracar P.,Arzanov D.,3,1,11,6,13,11,7,11,11.0,5.0,,,1,0.303,0.4897,912.9,1041.7,-128.80000000000007,0,1,Secure
18250,8/30/2022,19:15:00,Cechvala R.,Rak S.,0,3,9,11,9,11,6,11,,,,,0,0.5128,0.816,1015.0,1760.9,-745.9000000000001,1,6,Sweep
18251,8/30/2022,19:20:00,Skripnik S.,Fylypiv R.,1,3,11,6,10,12,9,11,9.0,11.0,,,0,0.4225,0.4742,979.4,994.0,-14.600000000000023,0,0,Secure
18252,8/30/2022,19:20:00,Hrymovskyi O.,Tveritinov R.,1,3,11,8,8,11,7,11,7.0,11.0,,,0,0.3657,0.5886,894.5,1200.0,-305.5,0,0,Secure
18253,8/30/2022,19:25:00,Chulanov O.,Dyrl V.,1,3,9,11,12,10,10,12,8.0,11.0,,,0,0.1522,0.5405,830.8,1038.0,-207.20000000000005,0,0,Secure
18254,8/30/2022,19:25:00,Sokolov S.,Stanciu D.,3,0,11,7,11,9,11,7,,,,,1,0.8306,0.4634,1731.0,1000.1,730.9,4,0,Sweep
18255,8/30/2022,19:45:00,Malecek O.,Mutu V.,3,0,11,7,11,6,14,12,,,,,1,0.7126,0.3099,1372.2,908.8,463.4000000000001,1,1,Sweep
18256,8/30/2022,19:55:00,Dubrovin V.,Hot S.,3,2,11,8,10,12,12,10,8.0,11.0,11.0,7.0,1,0.5786,0.5534,1193.5,1157.9,35.59999999999991,1,0,Neck & Neck
18257,8/30/2022,19:55:00,Hovorunets S.,Herink J.,3,0,11,5,11,7,11,5,,,,,1,0.7096,0.5455,1320.6,1039.0,281.5999999999999,1,0,Sweep
18258,8/30/2022,20:15:00,Tuma L.,Sokolov S.,0,3,4,11,10,12,10,12,,,,,0,0.2727,0.831,974.6,1731.4,-756.8000000000001,0,5,Sweep
18259,8/30/2022,20:20:00,Peretiatko A.,Sotnikov E.,2,3,11,9,8,11,11,8,9.0,11.0,8.0,11.0,0,0.4562,0.434,1007.8,1039.4,-31.600000000000136,0,3,Secure
18260,8/30/2022,20:25:00,Karchevsky T.,Dyrl V.,3,1,11,13,11,9,11,5,11.0,9.0,,,1,0.6207,0.5526,1062.7,1043.5,19.200000000000045,0,1,Secure
18263,8/30/2022,20:30:00,Hryshchenko O.,Babenko P.,1,3,13,15,7,11,12,10,7.0,11.0,,,0,0.625,0.6364,1324.1,1343.0,-18.90000000000009,2,6,Secure
18262,8/30/2022,20:30:00,Khoroshun O.,Datsenko A.,3,0,11,9,11,8,11,7,,,,,1,0.5,0.1062,1063.0,677.1,385.9,2,0,Sweep
18261,8/30/2022,20:30:00,Slozka V.,Tkachov S.,3,0,11,5,11,9,11,6,,,,,1,0.8306,0.431,1681.4,871.4,810.0000000000001,2,0,Sweep
18264,8/30/2022,20:35:00,Shkepu S.,Sedin V.,0,3,13,15,10,12,11,13,,,,,0,0.3108,0.4598,880.0,1067.2,-187.20000000000005,0,0,Sweep
18265,8/30/2022,20:40:00,Masko Y.,Bindas O.,0,3,3,11,7,11,8,11,,,,,0,0.3855,0.8051,908.9,1682.7,-773.8000000000001,0,2,Sweep
18266,8/30/2022,20:40:00,Brozek M.,Balakiriev M.,3,1,5,11,11,7,11,7,12.0,10.0,,,1,0.7451,0.3688,1476.7,828.5,648.2,0,0,Secure
18267,8/30/2022,20:45:00,Valchuk I.,Zaporozhets R.,1,3,4,11,11,9,6,11,10.0,12.0,,,0,0.2128,0.473,854.7,1185.1,-330.39999999999986,0,3,Secure
18268,8/30/2022,20:45:00,Hovorunets S.,Potapov M.,3,0,11,9,11,7,11,8,,,,,1,0.7104,0.5541,1324.6,1212.8,111.79999999999995,2,0,Sweep
18269,8/30/2022,20:55:00,Dyrl V.,Dukhovenko O.,1,3,8,11,8,11,12,10,9.0,11.0,,,0,0.5385,0.6906,1032.2,1342.6,-310.39999999999986,0,0,Secure
18270,8/30/2022,20:55:00,Dubrovin V.,Torba R.,0,3,9,11,6,11,3,11,,,,,0,0.5816,0.8241,1204.2,1650.1,-445.89999999999986,2,1,Sweep
18271,8/30/2022,21:00:00,Rak S.,Tveritinov R.,3,0,11,8,11,9,11,5,,,,,1,0.8165,0.5909,1761.2,1203.6,557.6000000000001,7,1,Sweep
18272,8/30/2022,21:05:00,Hot S.,Babenko P.,0,3,7,11,10,12,10,12,,,,,0,0.5481,0.6377,1147.1,1354.3,-207.20000000000005,0,7,Sweep
18273,8/30/2022,21:05:00,Slozka V.,Datsenko A.,3,0,11,8,11,9,13,11,,,,,1,0.8311,0.1053,1681.6,674.7,1006.8999999999999,3,0,Sweep
18274,8/30/2022,21:25:00,Lukes T.,Bindas O.,0,3,5,11,5,11,7,11,,,,,0,0.48,0.8056,1155.7,1683.0,-527.3,3,3,Sweep
18275,8/30/2022,21:30:00,Fylypiv R.,Boklah R.,2,3,12,14,12,10,11,9,12.0,14.0,6.0,11.0,0,0.4796,0.2,1005.5,828.7,176.79999999999995,1,0,Recovery
18276,8/30/2022,21:35:00,Gudimenko E.,Torba R.,0,3,8,11,6,11,5,11,,,,,0,0.5808,0.8245,1142.3,1651.9,-509.60000000000014,0,2,Sweep
18277,8/30/2022,21:40:00,Mutu V.,Dubrovin V.,2,3,11,6,10,12,8,11,11.0,6.0,12.0,14.0,0,0.3056,0.5775,907.3,1202.5,-295.20000000000005,0,0,Secure
18278,8/30/2022,21:45:00,Skripnik S.,Sotnikov E.,3,1,11,6,11,5,10,12,11.0,6.0,,,1,0.4167,0.4444,967.9,1050.3,-82.39999999999998,0,4,Secure
18279,8/30/2022,21:50:00,Dukhovenko O.,Brozek M.,2,3,9,11,11,8,9,11,11.0,9.0,10.0,12.0,0,0.6918,0.7463,1346.1,1477.3,-131.20000000000005,1,1,Neck & Neck
18280,8/30/2022,21:50:00,Hryshchenko O.,Tuma L.,3,0,11,6,11,9,11,9,,,,,1,0.6232,0.25,1312.8,974.3,338.5,0,0,Sweep
18281,8/31/2022,8:00:00,Mishchenko O.,Melnik V.,0,3,10,12,6,11,6,11,,,,,0,0.5451,0.8455,1268.6,1756.6,-488.0,0,13,Sweep
18282,8/31/2022,8:00:00,Marchuk M.,Kravnytskyi M.,3,0,11,9,11,8,11,8,,,,,1,0.4203,0.4231,1017.1,959.4,57.700000000000045,0,0,Sweep
18283,8/31/2022,8:05:00,Zhurba A.,Lipkan D.,3,0,11,5,11,7,11,8,,,,,1,0.8944,0.6273,1740.3,1218.6,521.7,13,0,Sweep
18284,8/31/2022,8:05:00,Babenko P.,Mischenko S.,3,2,11,9,11,9,11,13,4.0,11.0,13.0,11.0,1,0.639,0.5357,1359.9,1206.7,153.20000000000005,8,2,Secure
18285,8/31/2022,8:15:00,Stehlik M.,Danyliuk N.,0,3,4,11,8,11,9,11,,,,,0,0.5132,0.7755,1098.5,1697.3,-598.8,1,1,Sweep
18286,8/31/2022,8:15:00,E. V.,Kuzmych V.,1,3,11,6,9,11,5,11,6.0,11.0,,,0,,0.4911,1000.0,1021.1,-21.100000000000023,0,1,Secure
18287,8/31/2022,8:15:00,Bindas O.,Hryshchenko O.,3,0,11,8,13,11,11,8,,,,,1,0.806,0.6243,1684.1,1315.8,368.29999999999995,4,1,Sweep
18288,8/31/2022,8:20:00,Mytsyk A.,Yaremenko R.,0,3,6,11,10,12,9,11,,,,,0,0.4048,0.6345,919.5,1376.2,-456.70000000000005,0,4,Sweep
18289,8/31/2022,8:20:00,Verbianyi V.,Lyevshyn V.,3,2,8,11,4,11,11,9,11.0,8.0,11.0,9.0,1,0.7893,0.8667,1566.0,1871.3,-305.29999999999995,7,2,Comeback
18291,8/31/2022,8:30:00,Samofal Y.,Lukes T.,3,0,11,8,11,8,11,8,,,,,1,0.7516,0.4768,1457.6,1154.6,303.0,2,0,Sweep
18290,8/31/2022,8:30:00,Dubrovin V.,Babenko P.,1,3,11,7,13,15,6,11,8.0,11.0,,,0,0.5804,0.6403,1206.2,1366.9,-160.70000000000005,1,9,Secure
18292,8/31/2022,8:40:00,Hryshchenko O.,Kuzmych V.,3,1,11,9,11,9,8,11,11.0,6.0,,,1,0.6225,0.4956,1313.2,1032.4,280.79999999999995,0,2,Secure
18293,8/31/2022,8:45:00,Brozek M.,Lyevshyn V.,1,3,7,11,5,11,11,7,8.0,11.0,,,0,0.7476,0.8649,1484.9,1850.8,-365.89999999999986,2,0,Secure
18294,8/31/2022,8:45:00,Potapov M.,Isakov V.,3,0,11,5,11,5,11,8,,,,,1,0.5506,0.3068,1204.5,820.3,384.20000000000005,0,0,Sweep
18295,8/31/2022,8:50:00,Sokoltsov Y.,Budnikov A.,3,1,11,7,8,11,12,10,11.0,9.0,,,1,0.5304,0.4483,1096.3,975.1,121.19999999999993,0,0,Secure
18296,8/31/2022,8:50:00,Shpak A.,Konkulovskyi R.,1,3,7,11,10,12,11,5,9.0,11.0,,,0,0.3188,0.5595,865.2,1148.9,-283.70000000000005,0,1,Secure
18297,8/31/2022,8:50:00,Chepurnyi A.,Chelpanov S.,0,3,8,11,7,11,7,11,,,,,0,0.4326,0.6676,996.2,1440.3,-444.0999999999999,0,0,Sweep
18298,8/31/2022,8:55:00,Torhachov I.,Krajc R.,1,3,11,7,8,11,10,12,8.0,11.0,,,0,0.3148,0.5667,931.5,1052.1,-120.59999999999991,0,3,Secure
18299,8/31/2022,8:55:00,Scherbak A.,Dubrovin V.,1,3,6,11,7,11,11,7,8.0,11.0,,,0,0.15,0.5764,859.5,1199.4,-339.9000000000001,0,0,Secure
18300,8/31/2022,9:10:00,Doubek K.,Yurchenko K.,2,3,9,11,7,11,11,7,11.0,6.0,7.0,11.0,0,0.6061,0.5811,1103.2,1242.0,-138.79999999999995,1,0,Secure
18301,8/31/2022,9:10:00,Kolbasenko O.,Baday M.,0,3,9,11,8,11,4,11,,,,,0,0.5506,0.9183,1141.5,1785.5,-644.0,4,7,Sweep
18302,8/31/2022,9:35:00,Volkov P.,Melnik V.,0,3,6,11,8,11,7,11,,,,,0,0.2857,0.8459,828.3,1758.0,-929.7,0,14,Sweep
